seq_id,admin,Label,EventSequence,token_anomaly_label
193,dn30,1,"[20, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 7, 6, 6, 6, 20, 7, 6, 20, 20, 7, 6, 20, 20, 20, 7, 7, 7, 6, 6, 6, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 20, 20, 20, 20, 7, 7, 7, 6, 6, 6, 7, 6, 20, 20, 20, 7, 7, 6, 6, 6, 20, 20, 7, 7, 7, 6, 6, 20, 7, 6, 20, 20, 7, 6, 20, 20, 7, 7, 7, 6, 6, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 20, 20, 20, 7, 7, 6, 6, 20, 7, 7, 6, 6, 20, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 6, 20, 7, 7, 6, 20, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 20, 7, 7, 6, 6, 20, 20, 7, 6, 20, 20, 7, 7, 7, 6, 6, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 6, 20, 20, 7, 7, 7, 6, 6, 6, 20, 20, 7, 7, 6, 6, 20, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 6, 20, 7, 7, 6, 20, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 6, 20, 7, 7, 6, 20, 20, 7, 6, 20, 20, 7, 7, 7, 6, 6, 6, 20, 20, 7, 7, 6, 6, 20, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 20, 7, 7, 6, 6, 20, 20, 20, 7]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
71263,an447,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
74092,bn244,0,"['10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
29176,an66,0,"['10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
22861,an508,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
27498,an134,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
28022,an108,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
57302,bn211,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29972,an14,0,"['10', '2', '9', '2']","[0, 0, 0, 0]"
77207,an135,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
70110,bn575,0,"['4', '1', '8']","[0, 0, 0]"
79217,bn276,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
93140,cadmin1,0,"['1', '8', '29', '42', '4', '45', '46', '40', '48']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
38491,dn862,0,"['18', '18', '18']","[0, 0, 0]"
89125,an428,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
35720,an242,0,"['10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0]"
46457,an342,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
482,dn778,0,"[22, 87, 87, 223, 100, 100, 100, 132, 132, 340, 282, 39, 39, 197, 39, 39, 39, 39, 39, 39, 137, 137, 245, 136, 285, 239, 32, 49, 49, 49, 206, 119, 119, 32, 32, 32, 32, 32, 32, 241, 32, 32, 32, 32, 60, 60, 60, 60, 32, 49, 49, 133, 97, 97, 133, 96, 96, 96, 97, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 32, 32, 279, 49, 49, 231, 130, 273, 135, 135, 194, 284, 212, 117, 232, 208, 219, 50, 50, 50, 50, 50, 50, 93, 93, 93, 140, 140, 215, 35, 218, 237, 205, 217, 226, 70, 364, 79, 339, 363, 117, 242, 271, 67, 67, 67, 264, 35, 35, 274, 230, 70, 276, 266, 293, 238, 191, 35, 286, 221, 70, 57, 57, 57, 57, 57, 116, 203, 283, 270, 243, 228, 64, 64, 64, 64, 64, 94, 130, 94, 94, 296, 70, 229, 62, 62, 62, 62, 62, 62, 115, 115, 256, 246, 250, 251, 95, 35, 95, 120, 95, 209, 272, 204, 265, 224, 248, 255, 281, 252, 220, 124, 247, 124, 260, 121, 121, 310, 125, 35, 240, 261, 294, 68, 68, 68, 68, 126, 112, 127, 127, 71, 275, 73, 72, 69, 37, 37, 37, 37, 37, 37, 37, 37, 37, 309, 163, 163, 262, 258, 68, 75, 170, 136, 110, 110, 188, 277, 329, 328, 333, 336, 268, 254, 210]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
84243,aadmin4,0,"['40', '48', '40', '40', '48', '40', '40', '48']","[0, 0, 0, 0, 0, 0, 0, 0]"
64676,cn928,0,"['4', '1', '8']","[0, 0, 0]"
34602,an487,0,"['4', '1', '8']","[0, 0, 0]"
49804,an211,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
19716,bn169,0,"['10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0]"
77386,an166,0,"['9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0]"
78498,an233,0,"['10', '2', '9', '2']","[0, 0, 0, 0]"
94715,aadmin1,0,"['1', '8', '29', '118', '42', '4', '45', '46', '58', '36', '36', '63', '16', '36', '58', '58', '36', '36', '63', '36', '58', '58', '36', '36', '63']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
57798,bn167,0,"['10', '2', '9', '2']","[0, 0, 0, 0]"
85775,bn177,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
28405,an101,0,"['10', '2', '9', '2']","[0, 0, 0, 0]"
58703,bn475,0,"['10', '2', '9', '2']","[0, 0, 0, 0]"
74310,an204,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
88381,bn493,0,"['10', '2', '9', '2', '10', '2', '18']","[0, 0, 0, 0, 0, 0, 0]"
56302,an224,0,"['10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0]"
83956,an280,0,"['9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
23380,an498,0,"['10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
93910,badmin1,0,"['1', '8', '29', '4', '1', '8', '42', '4', '45', '46', '18']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
93854,badmin1,0,"['1', '8', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '29', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '42', '4', '45', '46', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5', '1', '5']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
68525,cn65,0,"['4', '1', '8']","[0, 0, 0]"
88328,bn493,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
46578,an342,0,"['10', '2', '9', '2']","[0, 0, 0, 0]"
408,dn30,1,"[20, 20, 7, 7, 7, 6, 6, 6, 20, 20, 7, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 7, 6, 6, 6, 20, 20, 20, 20, 7, 7, 7, 6, 6, 6, 20, 20, 7, 7, 6, 6, 7, 6, 20, 20, 7, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 7, 6, 6, 6, 20, 20, 7, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 7, 6, 20, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 20, 7, 7, 6, 6, 20, 20, 7, 6, 20, 20, 20, 7, 7, 7, 6, 6, 6, 20, 7, 7, 6, 6, 20, 20, 7, 6, 20, 20, 7, 7, 7, 6, 6, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 7, 6, 6, 6, 20, 20, 7, 6, 20, 20, 20, 7, 7, 7, 6, 6, 6, 20, 7, 7, 6, 6, 20, 20, 7, 6, 20, 20, 7, 7, 6, 6, 6, 20, 20, 7, 7, 7, 6, 6, 20, 20, 7, 6, 20, 20, 7, 7, 6, 6, 6, 20, 20, 7, 7, 7, 6, 6, 20, 20, 7, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 7, 6, 6, 6, 20, 20, 7, 6, 20, 20, 7, 7, 6, 6, 20, 20, 7, 7, 6, 6, 7, 6, 20, 20, 7, 6, 20, 20, 7, 7, 7, 6, 6, 6, 20, 20]","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]"
92468,dadmin1,0,"['1', '8', '29', '4', '1', '8', '42', '4', '45', '46']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
59292,an92,0,"['10', '2', '9', '2']","[0, 0, 0, 0]"
56109,an224,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
59215,an92,0,"['9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
85369,an277,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
90876,bn180,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
58933,an79,0,"['1', '5', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0]"
94283,badmin1,0,"['1', '8', '29', '42', '4', '45', '46']","[0, 0, 0, 0, 0, 0, 0]"
73986,bn244,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
92536,dadmin1,0,"['1', '8', '29', '42', '4', '45', '46']","[0, 0, 0, 0, 0, 0, 0]"
69686,dn537,0,"['4', '1', '8']","[0, 0, 0]"
94566,aadmin1,0,"['1', '8', '29', '42', '4', '45', '46', '40', '48', '16', '1', '5', '16', '16', '118', '1', '5', '58', '36', '36', '63', '16', '36', '58', '58', '36', '36', '63', '36', '58', '58', '36', '36', '63']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
66166,bn644,0,"['4', '1', '8']","[0, 0, 0]"
25694,an310,0,"['31', '31', '31', '87', '259', '35', '269', '257', '267', '103', '177', '31', '176', '106', '122', '295', '31', '177', '167', '187', '31', '173', '31', '298', '168', '168', '34', '31', '31', '312', '190', '31']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
16897,bn306,0,"['10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
98871,tbird-admin1,0,"['3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '313', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '313', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3', '3']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
91902,eadmin1,0,"['1', '8', '29', '42', '4', '45', '46']","[0, 0, 0, 0, 0, 0, 0]"
76690,an231,0,"['10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
58484,bn475,0,"['9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
63087,an141,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
10116,cn301,0,"['164', '166', '1', '5', '111', '34', '31', '31', '176', '106', '122', '295', '31', '31', '31', '87', '259', '35', '269', '257', '267', '103', '177', '31', '177', '167', '187', '31', '173', '31', '298', '168', '168', '34', '31', '31', '312', '190']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
49432,bn288,0,"['10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
17985,bn265,0,"['10', '2', '9', '2']","[0, 0, 0, 0]"
27408,an134,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
83965,an280,0,"['10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
5380,dn445,0,"['18', '18', '18', '18']","[0, 0, 0, 0]"
69853,bn575,0,"['22', '87', '87', '223', '100', '100', '100', '132', '132', '340', '282', '39', '39', '197', '39', '39', '39', '39', '39', '39', '137', '137', '245', '136', '285', '239', '32', '49', '49', '49', '206', '119', '119', '32', '32', '32', '32', '32', '32', '241', '32', '32', '32', '32', '60', '60', '60', '60', '32', '49', '49', '133', '97', '97', '133', '96', '96', '96', '97', '38', '38', '38', '38', '38', '38', '38', '38', '38', '38', '38', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '28', '32', '32', '32', '279', '49', '49', '231', '130', '289', '273', '135', '135', '194', '284', '212', '117', '232', '208', '219', '50', '50', '50', '50', '50', '50', '93', '93', '93', '140', '140', '215', '35', '218', '237', '205', '217', '226', '70', '77', '77', '77', '77', '364', '79', '79', '79', '79', '339', '363', '117', '242', '271', '67', '67', '67', '264', '35', '35', '274', '230', '70', '276', '266', '293', '238', '191', '35', '286', '221', '70', '57', '57', '57', '57', '57', '116', '203', '283', '270', '243', '228', '64', '64', '64', '64', '64', '94', '130', '94', '94', '296', '70', '229', '62', '62', '62', '62', '62', '62', '115', '115', '256', '246', '250', '251', '95', '35', '95', '120', '95', '209', '272', '204', '265', '224', '248', '255', '281', '252', '220', '124', '247', '124', '260', '121', '121', '310', '125', '35', '240', '261', '294', '263', '68', '68', '68', '68', '126', '112', '127', '291', '127', '71', '275', '73', '72', '69', '37', '37', '37', '37', '37', '37', '37', '37', '37', '37', '309', '163', '163', '262', '258', '68', '76', '76']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
47894,an96,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
22884,an508,0,"['9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2', '9', '2', '10', '2']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
89637,bn199,0,"['9', '2', '10', '2']","[0, 0, 0, 0]"
91884,eadmin1,0,"['1', '8', '29', '42', '4', '45', '46']","[0, 0, 0, 0, 0, 0, 0]"
83462,an632,0,"['10', '2', '9', '2', '10', '2', '9', '2']","[0, 0, 0, 0, 0, 0, 0, 0]"
