seq_id,BlockId,EventSequence,Label
58730,blk_6739018093588365992,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]",0
488966,blk_-6860618620285511902,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 13, 14, 1, 11, 12, 2, 2, 5]",0
375423,blk_-6012540070324982543,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
29132,blk_4483106731497387782,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 10, 9, 9, 8, 6, 6, 6, 5, 5, 5]",0
259254,blk_-7053027917069673726,"[1, 7, 1, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 10, 6, 6, 6, 5, 5, 5]",0
92082,blk_6426912046047924243,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
421654,blk_-4877586591768661008,"[1, 7, 1, 1, 3, 4, 2, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5]",0
574542,blk_-1984591002041431800,"[1, 1, 1, 7, 3, 4, 2, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5]",0
567876,blk_6380263380816812459,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
11788,blk_64862365945626351,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 8, 9, 10, 6, 6, 6, 5, 5, 5]",0
143847,blk_6739587080223901371,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 2, 2, 3, 4, 6, 6, 6, 5, 5, 5]",0
393139,blk_-8098754895495880070,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
378102,blk_-3904389594591929298,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
345665,blk_2532896628420837194,"[1, 7, 1, 1, 3, 4, 2, 3, 4, 3, 4, 2, 2]",0
272284,blk_-3202729440073270053,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
116254,blk_2734358199845340015,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 8, 9, 6, 6, 6, 5, 5, 5]",0
418720,blk_4087896148481808696,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
563947,blk_-8841884387964122471,"[1, 1, 1, 7, 2, 3, 4, 3, 4, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
379422,blk_6203193087796727527,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
329731,blk_-7397270380240435744,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
380230,blk_-7657366013424333551,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
213234,blk_2419703249760834521,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 10]",0
67133,blk_-8193658543118978874,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]",0
530583,blk_4195174343922151742,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
130331,blk_-3360719117479881550,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 8, 9, 10, 6, 6, 6, 5, 5, 5]",0
279364,blk_-1794654878218913919,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
125586,blk_-7677000971966624308,"[7, 1, 1, 1, 3, 4, 2, 2, 2, 3, 4, 3, 4, 10, 9, 9, 8, 10, 6, 6, 6, 5, 5, 5]",0
474728,blk_5950004702452442741,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2]",0
480640,blk_-2673705403327180926,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
79321,blk_-4864949081638155141,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
449291,blk_-1640444851873017034,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
565295,blk_6548481210082528429,"[1, 1, 1, 7, 3, 4, 2, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5]",0
562877,blk_-4234059803945604543,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
368710,blk_1157130523301854764,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
7243,blk_6795631356320163506,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 10, 9, 8, 9, 10, 10, 6, 6, 6, 5, 5, 5]",0
238449,blk_-8020588660286659619,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
153213,blk_-9085916323320313029,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 8, 8, 9, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
190393,blk_213158642629073900,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
19351,blk_8179525851020398828,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 9, 9, 8, 10, 10, 10, 6, 6, 6, 5, 5, 5]",0
166807,blk_-3350008281730746973,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 8, 9, 8, 10, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
490976,blk_-6676130110407714059,"[1, 7, 1, 1, 3, 4, 2, 3, 4, 3, 4, 2, 2]",0
540983,blk_3046779182819113225,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
93342,blk_693860512856158935,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
98638,blk_-2797949004673090395,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 10, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
45086,blk_2580416358757836784,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]",0
300250,blk_6943974493985132041,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
308216,blk_-8456921111478372807,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
436251,blk_-2084477534513843605,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
488244,blk_-8115157133518891261,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
144753,blk_3044073705740663998,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 8, 8, 9, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
356620,blk_-2230310822639088504,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
137381,blk_3380862207051377288,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 8, 9, 6, 6, 6, 5, 5, 5]",0
524509,blk_1222182816129371311,"[1, 3, 4, 1, 3, 4, 1, 7, 2, 2, 2, 3, 4]",0
468464,blk_-7489098080661791122,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
193040,blk_-5839846167653106467,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
245334,blk_6213714338254182470,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
251615,blk_-6374454067271212213,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
509821,blk_4340309359894077916,"[1, 1, 1, 7, 3, 4, 2, 3, 4, 3, 4, 2, 2]",0
543442,blk_2049785273276608758,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
225215,blk_536358211453568761,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
141540,blk_2271347966188120701,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 10, 9, 8, 9, 6, 6, 6, 5, 5, 5]",0
66404,blk_-893355707901288771,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 10, 6, 6, 6, 5, 5, 5]",0
25488,blk_-7168916078310833333,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 9, 9, 8, 6, 6, 6, 5, 5, 5]",0
116022,blk_-3497218167183482902,"[7, 1, 1, 1, 3, 4, 2, 2, 2, 3, 4, 3, 4, 9, 9, 8, 10, 10, 10, 6, 6, 6, 5, 5, 5]",0
477341,blk_-4438988769690911406,"[1, 1, 1, 7, 3, 4, 4, 2, 2, 3, 4, 3, 2]",0
4738,blk_-1699508339583989281,"[7, 1, 1, 1, 2, 3, 4, 2, 2, 3, 4, 3, 4, 9, 9, 8, 10, 10, 10, 6, 6, 6, 5, 5, 5]",0
555951,blk_-5741697311929712459,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5]",0
203485,blk_-8010989036731514982,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5]",0
445223,blk_3623020182065835648,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
409904,blk_-1745889936125893240,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
113358,blk_-5374966735098733336,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 9, 8, 10, 10, 10, 6, 6, 6, 5, 5, 5]",0
470446,blk_-1436523756640014948,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 10]",0
93381,blk_4070771244562886980,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 8, 8, 8, 8, 6, 6, 6, 5, 5, 5]",0
30615,blk_6602274750914203935,"[1, 1, 1, 7, 4, 2, 3, 3, 4, 3, 4, 2, 2, 9, 8, 9, 6, 6, 6, 5, 5, 5]",0
554035,blk_-1261145952768339984,"[1, 7, 1, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
290094,blk_-1617793949623950544,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
387592,blk_-5645924848072804487,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
363265,blk_1531982750479336779,"[1, 1, 7, 1, 3, 4, 4, 4, 2, 2, 3, 3, 2, 6, 6, 6, 5, 5, 5]",0
272490,blk_389821503923223041,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
69748,blk_-4971159686005615408,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]",0
33001,blk_6937735470081239716,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 9, 8, 9, 6, 6, 6, 5, 5, 5]",0
481656,blk_-7753036612643090995,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
135086,blk_-2052800025872386866,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 2, 3, 4, 9, 8, 9, 10, 6, 6, 6, 5, 5, 5]",0
310394,blk_8418457821046254371,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
566768,blk_6901334029707824052,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
187450,blk_-6575804511879699320,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
503740,blk_-1262185816093939254,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
498981,blk_7648600721735452296,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
559455,blk_-8188995316716214,"[1, 1, 7, 1, 3, 4, 2, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5]",0
510152,blk_-1702800877133730978,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
177852,blk_1664158561047061885,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 3, 4, 2, 2, 9, 8, 8, 6, 6, 6, 5, 5, 5]",0
196689,blk_6791249481277755993,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
163011,blk_-6666180696064032055,"[1, 7, 1, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 10, 9, 8, 8, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
521067,blk_4140243677671567210,"[1, 7, 1, 1, 4, 3, 4, 3, 4, 2, 2, 3, 2]",0
79479,blk_-4077461622744507977,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 9, 8, 8, 9, 8, 9, 8, 8, 6, 6, 6, 5, 5, 5]",0
504442,blk_2396634214241817869,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
70968,blk_-6127053100128868455,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 2, 3, 4, 8, 8, 9, 8, 9, 8, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
158303,blk_2303021870420291662,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 8, 9, 8, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
555302,blk_-1965250832942158890,"[1, 1, 7, 16]",1
23242,blk_-1940701851616067590,"[1, 7, 1, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 9, 9, 8, 10, 6, 6, 6, 5, 5, 5]",0
109756,blk_-6000421301253993990,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 14, 13, 1, 2, 11, 12, 2, 5, 9, 9, 8, 10, 10, 6, 6, 6, 5, 5, 5]",0
401289,blk_6869067550750116865,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
87174,blk_6973883488018138839,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
327723,blk_-5730992534011031919,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
273227,blk_2047426920552884311,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
142878,blk_4584807936267107978,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 8, 10, 6, 6, 6, 5, 5, 5]",0
536622,blk_-6795945989507417415,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
155411,blk_277596191394201970,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 8, 9, 8, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
130715,blk_-3091260203335561503,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 10, 9, 9, 8, 6, 6, 6, 5, 5, 5]",0
505863,blk_7463925144701913008,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2]",0
248097,blk_-716480763105596168,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
149208,blk_-3778382757227368983,"[1, 1, 1, 7, 3, 3, 4, 4, 3, 4, 2, 2, 2, 8, 8, 9, 10, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
73737,blk_4094212461151735368,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 9, 8, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
427927,blk_4881504950048671234,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
414209,blk_-1222513538616946216,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
482428,blk_9126400045553336930,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2]",0
70212,blk_3688008860105202053,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 8, 8, 8, 8, 8, 8, 6, 6, 6, 5, 5, 5]",0
52000,blk_-8996583530646962000,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]",0
470068,blk_-599011527994904265,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 3, 4, 2, 2]",0
177672,blk_-637117613500495561,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
215446,blk_-4629806819500451952,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
196710,blk_7768003408163074651,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
562321,blk_1155885625671879636,"[7, 1, 1, 1, 3, 4, 3, 4, 2, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5]",0
70821,blk_-297840824133928165,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
131671,blk_-3223981398196766849,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 9, 8, 10, 6, 6, 6, 5, 5, 5]",0
70917,blk_-3339781249002794633,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
197430,blk_-9012808901847879439,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
334458,blk_-296875531988581171,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
128541,blk_-7049457426967519569,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 6, 6, 6, 5, 5, 5]",0
298643,blk_-1112139761871327005,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
492378,blk_7439871227436847561,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
57656,blk_-2210490628084974928,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]",0
168360,blk_-6639866850478198626,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 8, 8, 9, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
532578,blk_5722921893217474316,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
307547,blk_5408833383908111942,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
388171,blk_6442753236219676740,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
1178,blk_9139736021300310875,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 10, 9, 8, 9, 10, 10, 6, 6, 6, 5, 5, 5]",0
10334,blk_-2415188084038813009,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 9, 8, 10, 10, 10, 6, 6, 6, 5, 5, 5]",0
246512,blk_-6728356350733067231,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
127180,blk_6452579158820839197,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 8, 9, 10, 6, 6, 6, 5, 5, 5]",0
183938,blk_7429063297854497613,"[1, 1, 1, 7, 3, 4, 2, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 15, 5, 5]",1
249203,blk_8098453625098990968,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
497174,blk_8898147309127625950,"[1, 7, 1, 1, 3, 4, 3, 4, 2, 2, 2, 3, 4]",0
209269,blk_-7770740170298452340,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
246352,blk_1269318805428939341,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
35177,blk_-2287561526519582105,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 9, 8, 9, 6, 6, 6, 5, 5, 5]",0
271189,blk_4425115609933037842,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
548653,blk_-3755985588136022763,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
279122,blk_4016015965553057819,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
289058,blk_8603225732287062080,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 10, 6, 6, 6, 5, 5, 5]",0
372383,blk_-8867428792241978514,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
554019,blk_-2436943069431074095,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
357778,blk_-6985374132741501200,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
4153,blk_-1258521630955195684,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 10, 9, 9, 8, 10, 10, 6, 6, 6, 5, 5, 5]",0
258520,blk_-1024137366164504830,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
491938,blk_3613576144903544391,"[1, 1, 7, 1, 3, 4, 2, 3, 4, 3, 4, 2, 2]",0
88881,blk_-3585659014308477725,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
321117,blk_-3466299986165631579,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
496144,blk_-3182311106266357387,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
558552,blk_-8655557154259941896,"[1, 7, 1, 1, 3, 4, 4, 3, 4, 2, 2, 2, 3, 6, 6, 6, 5, 5, 5]",0
303189,blk_2803562985442860387,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
524268,blk_4571001665543364189,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
322003,blk_-3729134912315282766,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 2, 3, 4, 10, 6, 6, 6, 5, 5, 5]",0
91574,blk_-496229958231806899,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 5]",0
230611,blk_-1680175975862749862,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
88560,blk_8616009753356443758,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 5]",0
202437,blk_6550126954338849819,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
36717,blk_4357535827956296358,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 6, 6, 6, 5, 5, 5]",0
252549,blk_2546108864762037082,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
290872,blk_8946267143915440657,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 3, 4, 2, 10, 6, 6, 6, 5, 5, 5]",0
323575,blk_-3381458808235489527,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
267292,blk_-1483844075863461721,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
425205,blk_-9174273343787023846,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
274652,blk_1134879611956671896,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
447047,blk_-8546688709910016248,"[1, 1, 1, 7, 3, 4, 2, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5]",0
454253,blk_-6069501184308544686,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]",0
506787,blk_-4866757779678663807,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
521458,blk_1482425029748851669,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2]",0
220044,blk_6000693150129947740,"[1, 7, 1, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]",0
